indx,city,tmpd,dptp,date,pm25tmean2,pm10tmean2,o3tmean2,no2tmean2
6050,chic,71,57.7,7/25/03,17.5,52.5,32.28136323,24.875
6051,chic,77,63.2,7/26/03,23.9,37.8,49.06510417,14.27083333
6052,chic,74,63.1,7/27/03,14.7,21,32.1171875,11.80208333
6053,chic,65,58,7/28/03,10.2,22,22.15998641,16.44704322
6054,chic,68,51.4,7/29/03,15.25,36.5,24.30819746,25.95199275
6055,chic,69,55.9,7/30/03,20.1,45.5,28.68138587,36.99345356
6056,chic,75,63,7/31/03,27.3,54,34.6500947,28.06534091
6057,chic,75,64.4,8/1/03,23.8625,37,32.3828125,30.55492424
6058,chic,72,62.4,8/2/03,10.5,25.5,24.60677083,21.47916667
6059,chic,71,64.1,8/3/03,14.5,20.5,20.76041667,24.83333333
6060,chic,69,62.4,8/4/03,17.9,20.5,29.52117301,22.20833333
6061,chic,71,62.6,8/5/03,19.8,35.5,25.64787138,31.87001812
6062,chic,74,65.6,8/6/03,23.2,47.5,15.68018157,42.1875
6063,chic,73,64.6,8/7/03,11.71428571,23,22.64136611,19.45321824
6064,chic,69,64.3,8/8/03,6.9,10,18.93229167,10.73550725
6065,chic,70,60.8,8/9/03,6.2,11,22.15885417,13.39583333
6066,chic,73,59.4,8/10/03,11.6375,18.5,24.06510417,16.38541667
6067,chic,69,64,8/11/03,9.8,18.5,17.36956522,17.275
6068,chic,71,64.4,8/12/03,11.3,13.5,24.64914773,11.21354167
6069,chic,72,66.6,8/13/03,17.3375,28.6,29.75701993,14.64130435
6070,chic,77,71.4,8/14/03,33.5,50.5,37.68617365,26.6875
6071,chic,79,71.6,8/15/03,36.8,55,24.88462409,28.83049242
6072,chic,83,69.1,8/16/03,23.5875,41.5,41.109375,16.71875
6073,chic,78,63.4,8/17/03,14.6,19,33.0078125,10.44270833
6074,chic,73,60,8/18/03,12.6,26.5,25.16998106,23.38315217
6075,chic,71,60.4,8/19/03,17.18571429,30.25,25.88258605,31.50271739
6076,chic,77,67.7,8/20/03,37.3,59,40.3432971,31.07244318
6077,chic,84,70.4,8/21/03,27.4,63,46.72350544,24.22767857
6078,chic,71,57.2,8/22/03,10.47142857,17,24.01019022,14.88683712
6079,chic,69,55.9,8/23/03,6.6,14,19.7421875,14.55729167
6080,chic,72,62.3,8/24/03,15,25,33.22916667,18.32291667
6081,chic,83,67.1,8/25/03,26.81428571,52.4,47.6337183,26.27898551
6082,chic,82,69.1,8/26/03,19.7,50.5,40.3125,34.07575758
6083,chic,74,62.6,8/27/03,15.3,20,30.29710145,24.38020833
6084,chic,76,65.7,8/28/03,18.15714286,44.5,37.08174819,26.234375
6085,chic,76,63.4,8/29/03,13.5,25,31.03571429,21.33333333
6086,chic,68,51.3,8/30/03,2.5,7,27.45238095,9.614583333
6087,chic,66,57.5,8/31/03,8.65,18,26.16964286,13.828125
6088,chic,63,61.4,9/1/03,6.8,7,32.92857143,7.697916667
6089,chic,67,59.9,9/2/03,12.5,21,31.82375776,21.859375
6090,chic,72,58.8,9/3/03,14.25,30.5,22.01200181,25.46376812
6091,chic,62,51.7,9/4/03,5.3,11.5,18.61118659,19.20014881
6092,chic,62,50.9,9/5/03,11.4,32.5,14.18319746,28.83333333
6093,chic,66,53.3,9/6/03,13.575,25.5,24.453125,32.68229167
6094,chic,73,60.3,9/7/03,16.7,30.5,31.00520833,30.73958333
6095,chic,72,61.7,9/8/03,23.3,68,22.04438406,43.84375
6096,chic,72,63.1,9/9/03,26.5,45,29.4544837,30.96685606
6097,chic,72,63.3,9/10/03,37.9,51.5,32.33430089,29.67164855
6098,chic,74,60.6,9/11/03,37.8,58.5,39.22622283,26.86322464
6099,chic,72,60.7,9/12/03,32.6125,46.25,29.95040761,29.62083333
6100,chic,75,63,9/13/03,35.7,47.5,39.859375,21.88541667
6101,chic,67,61.2,9/14/03,15.9,17,24.91145833,16.57291667
6102,chic,63,47.5,9/15/03,9.325,27.5,13.01183712,26.42708333
6103,chic,66,50,9/16/03,9.5,58.5,17.48112237,35.97916667
6104,chic,68,52.7,9/17/03,17.6,41.5,28.68229167,35.31534091
6105,chic,68,54.2,9/18/03,24.9,40.2,37.390625,31.46875
6106,chic,58,47.2,9/19/03,16.8,25,15.91304348,18.27083333
6107,chic,56,43,9/20/03,8.7,26,16.71354167,19.98958333
6108,chic,62,50.5,9/21/03,15.7,30,32.390625,19.54166667
6109,chic,62,54.5,9/22/03,6.5,24.5,19.10606061,20.42708333
6110,chic,59,42.6,9/23/03,12.2,29,15.2348279,22.9375
6111,chic,62,50.1,9/24/03,10.3625,25,17.14605978,24.10416667
6112,chic,53,38.6,9/25/03,12.3,28,11.97780797,19.78030303
6113,chic,57,48.7,9/26/03,6.7,28,7.377943841,28.8844697
6114,chic,54,42.6,9/27/03,5.6,14.5,12.70833333,12.98958333
6115,chic,52,41.6,9/28/03,7.9,11.5,12.4341299,11.27083333
6116,chic,50,36.6,9/29/03,12.7,23,10.54166667,19.20923913
6117,chic,48,32.2,9/30/03,5.271428571,21,11.61616848,19.48958333
6118,chic,44,26,10/1/03,6.6,29.5,10.79761905,22.44444444
6119,chic,42,22.2,10/2/03,7.7,34.5,7.517857143,25.9452679
6120,chic,48,37.7,10/3/03,12.1625,71,7.786490683,31.29166667
6121,chic,49,36.9,10/4/03,14.7,25,11.60714286,24.52777778
6122,chic,47,40.5,10/5/03,9.4,23.5,16.125,20.94444444
6123,chic,48,37.5,10/6/03,8.625,22.6,16.24249482,27.33333333
6124,chic,61,49.4,10/7/03,7.4,54,12.26242236,37.66666667
6125,chic,64,53.1,10/8/03,11.6,68,18.6891822,40.94444444
6126,chic,62,54.5,10/9/03,32.0875,65,8.824534162,47.25
6127,chic,64,57.9,10/10/03,34,58.5,14.4702381,34.36111111
6128,chic,66,59.3,10/11/03,18.3,33,20.77380952,21.91666667
6129,chic,58,42.2,10/12/03,6.542857143,20,17.36309524,16.34722222
6130,chic,57,41.3,10/13/03,17.4,60.5,12.30952381,38.19444444
6131,chic,53,47.6,10/14/03,14.6,10.5,18.52743271,24.4520202
6132,chic,50,35.7,10/15/03,7.928571429,23.5,12.36904762,26.51388889
6133,chic,45,35.8,10/16/03,8.9,21.5,10.39026915,27.9400527
6134,chic,44,30.5,10/17/03,8.1,30,8.803571429,37.63888889
6135,chic,57,41.9,10/18/03,10.85714286,28,12.42857143,30.18055556
6136,chic,56,47.3,10/19/03,10.6,20.5,22.5,22
6137,chic,66,51.6,10/20/03,9.6,58,25.01190476,29.19444444
6138,chic,55,44.9,10/21/03,14.1125,38.5,17.63224638,25.54166667
6139,chic,48,38.5,10/22/03,12.9,12.5,17.49068323,20.63888889
6140,chic,46,40.8,10/23/03,6.8,28.5,12.40176528,27.16847042
6141,chic,48,42.8,10/24/03,16.6875,37.4,10.75595238,29.48611111
6142,chic,52,45.3,10/25/03,17.1,24,4.690476191,26.36111111
6143,chic,40,33.5,10/26/03,10,8.5,6.806547619,12.68055556
6144,chic,38,32.3,10/27/03,14.5125,22,4.749482402,19.44444444
6145,chic,48,38.7,10/28/03,8,27.5,8.298913044,15.99305556
6146,chic,44,35.7,10/29/03,NA,18.5,7.260365411,16.54103535
6147,chic,55,49,10/30/03,10.925,25.4,19.23317805,24.24040404
6148,chic,58,52.6,10/31/03,NA,35.5,10.75595238,16.86805556
6149,chic,47,41.7,11/1/03,NA,15,9.989583333,13.41666667
6150,chic,52,50.9,11/2/03,12.375,13.5,3.864583333,14.8125
6151,chic,49,49.1,11/3/03,9.6,11,6.518115942,12
6152,chic,59,57,11/4/03,4.7,28.5,8.617300725,21.09722222
6153,chic,42,34.2,11/5/03,11.5875,15.6,8.25,17.99305556
6154,chic,38,22,11/6/03,NA,15,8.9375,25.55706522
6155,chic,35,17.3,11/7/03,19,21.5,14.4361413,26.87698413
6156,chic,27,18.1,11/8/03,7.685714286,15,13.17708333,26.34722222
6157,chic,31,16.9,11/9/03,15,19,10.98958333,31.98611111
6158,chic,38,30.2,11/10/03,25.6,26.5,6.200634058,33.66666667
6159,chic,50,50.1,11/11/03,21.4625,31.2,3.375,17.19444444
6160,chic,48,39.9,11/12/03,12.5,48.5,12.51086957,15.52777778
6161,chic,35,15.8,11/13/03,16.7,16,14.83197464,23.15338164
6162,chic,36,23.1,11/14/03,9.825,26,6.229166667,28.13510101
6163,chic,40,39.8,11/15/03,14.2,17,4.854166667,19.56944444
6164,chic,45,43.7,11/16/03,14.3,13,2.916666667,18.30555556
6165,chic,44,44.7,11/17/03,22.875,27.2,6.665719697,25.15277778
6166,chic,55,55.1,11/18/03,9.1,15,7.678442029,22.28442029
6167,chic,47,34.7,11/19/03,14,17,9.375,27.16666667
6168,chic,50,40.4,11/20/03,7.785714286,26.5,9.466032609,28.03174603
6169,chic,46,36.5,11/21/03,7.7,10,15.48958333,19.25
6170,chic,53,48,11/22/03,24.2,28.5,5.354166667,23.36111111
6171,chic,48,47.1,11/23/03,8.1125,11.6,17.73958333,10.81944444
6172,chic,25,14,11/24/03,7.4,32,17.19882246,14.67460318
6173,chic,33,21.6,11/25/03,16,28.5,8.28125,26.28409091
6174,chic,40,28.3,11/26/03,15.0875,30.5,5.567028986,29.80555556
6175,chic,41,37.4,11/27/03,19.5,17.5,6.052083333,24.88888889
6176,chic,33,22.5,11/28/03,15.8,15.5,17.19791667,19.11111111
6177,chic,31,21.3,11/29/03,9.5125,13.75,16.13541667,18.81944444
6178,chic,46,27.4,11/30/03,5.6,12,16.22916667,19.09722222
6179,chic,35,14.4,12/1/03,6.5,18.5,18.62907609,23.01388889
6180,chic,30,13,12/2/03,6.457142857,15.5,10.5009058,34.82828283
6181,chic,34,22.3,12/3/03,9,23.5,11.65625,29.88888889
6182,chic,37,29.7,12/4/03,15.8,23,3.939311594,28.06271044
6183,chic,37,30.9,12/5/03,8.0125,15,16.17708333,24.5
6184,chic,34,26.9,12/6/03,11.8,16,6.03125,28.19444444
6185,chic,34,28.5,12/7/03,21.1,21,4.583333333,24.625
6186,chic,40,33.9,12/8/03,21.95,21,3.052083333,28.86868687
6187,chic,45,41.9,12/9/03,26.8,33.5,1.097826087,27.23989899
6188,chic,41,40.4,12/10/03,12,11.5,6.71875,23.56944444
6189,chic,22,14.3,12/11/03,7.728571429,12,12.16197299,21.53333333
6190,chic,17,6.4,12/12/03,18.8,27.5,6.895833333,34.99094203
6191,chic,21,16.7,12/13/03,18.3,24,10.16666667,35.72916667
6192,chic,28,23.8,12/14/03,17.825,20,10.66666667,29.0625
6193,chic,31,27.7,12/15/03,22.5,18,7.069293478,28.77916667
6194,chic,34,26.5,12/16/03,13.3,16,9.426630435,19.70833333
6195,chic,23,18.5,12/17/03,15,22.2,9.114253953,24.16666667
6196,chic,23,19.7,12/18/03,36.3,26,5.25,29.56628788
6197,chic,25,15.4,12/19/03,9,25.5,15.17708333,22.83333333
6198,chic,20,8.2,12/20/03,7.928571429,19,11.10416667,26.45833333
6199,chic,37,25.9,12/21/03,8.5,21.5,16.82291667,21.89583333
6200,chic,42,33.1,12/22/03,22.5,26,4.895833333,25.13068182
6201,chic,32,27.6,12/23/03,14.31428571,14.8,4.671467391,24.70833333
6202,chic,22,14.5,12/24/03,9.6,19,13.78333333,22.625
6203,chic,27,15.4,12/25/03,12.4,21,10.52083333,27.85416667
6204,chic,30,22.5,12/26/03,17.3625,24.5,2.895833333,39.6875
6205,chic,39,23.9,12/27/03,11.3,18.5,7.552083333,27.97916667
6206,chic,45,32.9,12/28/03,10.5,14.5,13.13541667,20.5
6207,chic,39,26.7,12/29/03,8.66,15.5,8.595108696,21.20833333
6208,chic,34,22.7,12/30/03,10,17.5,10.98460145,19.53351449
6209,chic,32,20.3,12/31/03,17.5,15.5,12.38541667,24.91071429
6210,chic,35,30.4,1/1/04,14.38571429,17,6.833333333,26.52083333
6211,chic,49,47.5,1/2/04,18.4,20.5,5.885416667,20.75
6212,chic,41,28.8,1/3/04,10,9,10.07291667,20.625
6213,chic,31,25.8,1/4/04,4.65,7.4,23.08333333,10.6875
6214,chic,17,12.4,1/5/04,11,16,15.2490942,23.43939394
6215,chic,3,-6,1/6/04,17.2,24,19.58860343,19.11111111
6216,chic,15,3.5,1/7/04,13.8,24.5,10.09782609,29.33333333
6217,chic,24,17.3,1/8/04,11.5,25,8.3125,32.61111111
6218,chic,22,17.2,1/9/04,13.9,17,20.54166667,25.7826087
6219,chic,21,16.5,1/10/04,15.4125,24.2,9.875,28.19444444
6220,chic,33,24.9,1/11/04,NA,12,14.39583333,18.86111111
6221,chic,35,27.4,1/12/04,18,14,7.740942029,19.76010101
6222,chic,30,19.4,1/13/04,12.62857143,18,12.12296196,27.65277778
6223,chic,27,21.1,1/14/04,15,31.5,10.65416667,23.41035354
6224,chic,19,7.1,1/15/04,8.1,29,13.78125,34.21717172
6225,chic,27,18.4,1/16/04,19.15,30.4,7.174632353,27.38768116
6226,chic,31,28.3,1/17/04,19.8,20,3.34375,25.90277778
6227,chic,18,2.8,1/18/04,7.6,14,20.38541667,13.58333333
6228,chic,11,0.3,1/19/04,6.075,18,17.34375,25.5
6229,chic,15,2.2,1/20/04,15.8,24,9.405797101,39.20436508
6230,chic,24,14.3,1/21/04,20.2,26,10.17346015,26.04166667
6231,chic,11,-7.2,1/22/04,5.944444444,23.8,20.81023551,18.30797101
6232,chic,15,8.6,1/23/04,12.8,36,8.354166667,27.15079365
6233,chic,15,10.9,1/24/04,12.1,19,13.77083333,29.375
6234,chic,18,7.5,1/25/04,7.885714286,29.5,26.73958333,18.16666667
6235,chic,22,18.3,1/26/04,15,24,19.02083333,24.39772727
6236,chic,17,12.9,1/27/04,16.4,13,13.91440217,29.60628019
6237,chic,7,-0.8,1/28/04,16.3,30,13.61458333,26.51388889
6238,chic,2,-6.8,1/29/04,18.3,29,10.75473485,33.5
6239,chic,-3,-12.7,1/30/04,18.3,32,13.27672101,28.49747475
6240,chic,4,-4.2,1/31/04,22.28571429,50,8.15625,36.90277778
6241,chic,21,10.1,2/1/04,22.3,45,13.41666667,35.51388889
6242,chic,28,22.2,2/2/04,17,49,5.368371212,36.16666667
6243,chic,21,17.4,2/3/04,26.37777778,35,8.607789855,33.67929293
6244,chic,13,3.8,2/4/04,19.7,55,10.51799242,44.51082251
6245,chic,26,19.6,2/5/04,8.2,24,17.4375,30.51388889
6246,chic,28,23.6,2/6/04,19.27142857,21.5,9.760416667,34.54166667
6247,chic,20,20,2/7/04,20.9,14.5,19.51388889,27.88888889
6248,chic,16,16,2/8/04,20.45,19,16.70833333,32.03333333
6249,chic,28,20.9,2/9/04,14.65714286,20.6,26.00275033,24.59294701
6250,chic,20,14.2,2/10/04,28.9,22.5,22.94248188,23.43055556
6251,chic,23,16.5,2/11/04,18.5,31,12.01136364,38.04468599
6252,chic,22,16,2/12/04,22.1,30,16.66666667,28.91666667
6253,chic,20,11.2,2/13/04,24.5,17.5,21.77083333,23.25881643
6254,chic,26,17.6,2/14/04,9.3,26.5,23.97916667,21.7037037
6255,chic,14,10.9,2/15/04,6.528571429,13.75,28.72916667,21.01388889
6256,chic,16,7.7,2/16/04,NA,31,13.27083333,41.66666667
6257,chic,24,15.8,2/17/04,43.4,49,8.27807971,44.9781746
6258,chic,29,23.5,2/18/04,48.15714286,61,8.162137681,43.70833333
6259,chic,36,31.7,2/19/04,40,41,5.322916667,42.22222222
6260,chic,39,35.1,2/20/04,22.3,22,18.04166667,30.77475845
6261,chic,33,26,2/21/04,7.866666667,14.4,26.65625,20.98611111
6262,chic,34,28.1,2/22/04,18.2,22.5,13.65625,31.61111111
6263,chic,41,32.6,2/23/04,27.5,25,11.89719203,29.27596618
6264,chic,34,29.7,2/24/04,19.2375,17.5,22.53759058,21.44444444
6265,chic,31,24.6,2/25/04,11,19,23.59375,27.44323672
6266,chic,34,25.2,2/26/04,18.5,25,17.55208333,29.6984127
6267,chic,35,24.7,2/27/04,30.71111111,50.8,12.02083333,33.79444444
6268,chic,40,27.6,2/28/04,24,37,10.98958333,33.06944444
6269,chic,47,32.5,2/29/04,18.2,21,20.66893116,32.45833333
6270,chic,54,42.4,3/1/04,10.26666667,13.5,25.125,23.64583333
6271,chic,44,37.2,3/2/04,15.95,17.5,16.31657609,15.41666667
6272,chic,43,34.5,3/3/04,28.15,33,12.70075758,27.34343434
6273,chic,41,39.4,3/4/04,29.175,37.2,6.895380435,23.41593567
6274,chic,50,41.8,3/5/04,7.6,19,20.29166667,15.90428744
6275,chic,41,31.3,3/6/04,11,13.5,23.19791667,17.125
6276,chic,40,28.3,3/7/04,7.625,12,33.46875,10.63888889
6277,chic,34,20.8,3/8/04,11.8,20,21.85461957,23.40277778
6278,chic,33,25.6,3/9/04,11.8,12.5,25.22493961,25.13285024
6279,chic,37,25.4,3/10/04,13.825,26.4,20.64583333,29.79761905
6280,chic,31,16.8,3/11/04,10.5,47.5,17.53125,14.39121478
6281,chic,25,7.1,3/12/04,10.1,22.5,16.72916667,23.47916667
6282,chic,33,18.4,3/13/04,17.7125,24.5,14.75,36.70833333
6283,chic,39,27.9,3/14/04,13.4,17.5,29.5625,14.1875
6284,chic,32,22.4,3/15/04,7.3,9.5,27.69565217,26.73684211
6285,chic,32,26.1,3/16/04,10.67777778,17.75,27.30833333,21.82638889
6286,chic,32,28.4,3/17/04,23.1,22.5,7.492753623,32.95652174
6287,chic,32,30.9,3/18/04,26.5,21,8.694142512,38.88888889
6288,chic,38,30.7,3/19/04,20.1875,23.5,14.97222222,29.90277778
6289,chic,47,28.8,3/20/04,17,24,27.1875,19.86111111
6290,chic,28,16.1,3/21/04,7.3,11.5,31.6875,12.10416667
6291,chic,30,10,3/22/04,10.6625,23.4,19.72168737,26.85416667
6292,chic,46,24.4,3/23/04,30,43,22.65531185,30.84027778
6293,chic,54,44.8,3/24/04,26.5,28,18.35158515,29.16002416
6294,chic,60,52.8,3/25/04,17.9875,29,20.32796913,26.43055556
6295,chic,56,54.9,3/26/04,12.05,23,16.85192259,22.67261905
6296,chic,51,47.4,3/27/04,14,20.5,16.01190476,24.94444444
6297,chic,61,52.5,3/28/04,11.9,18.2,26.32738095,13.21230159
6298,chic,51,37.8,3/29/04,13.3,18.5,21.15826331,24.33333333
6299,chic,48,37,3/30/04,22.5,54.5,19.21098603,29.77113527
6300,chic,42,32.1,3/31/04,5.775,8.5,26.17092803,15.32222222
6301,chic,42,27.9,4/1/04,11.1,11,32.22619048,18.92063492
6302,chic,44,23.7,4/2/04,12.2,16,28.17309774,25.33333333
6303,chic,43,23.8,4/3/04,7.7625,24.8,27.48177083,23.54166667
6304,chic,37,24.5,4/4/04,2.6,6,37.91666667,11.29166667
6305,chic,39,24.4,4/5/04,11,32.5,29.03317482,29.73232323
6306,chic,56,37.5,4/6/04,21.8375,55.5,30.81132364,33.32407407
6307,chic,52,32.4,4/7/04,18.5,31,33.58449793,31.83333333
6308,chic,46,35.9,4/8/04,21,32,27.68167702,27.65277778
6309,chic,45,29.8,4/9/04,12.4375,28.2,20.24702381,33.33333333
6310,chic,44,30.3,4/10/04,15.5,25,22.62797619,29.02777778
6311,chic,37,26.8,4/11/04,5.9,6.5,32.28571429,12.59722222
6312,chic,36,21.8,4/12/04,3.442857143,16,30.25160456,13.15277778
6313,chic,38,25.4,4/13/04,7.05,15,29.45833333,19.97222222
6314,chic,49,27.5,4/14/04,20.25,61,17.11024845,43.00198413
6315,chic,61,33.9,4/15/04,14.525,59.8,31.13690476,33.34430946
6316,chic,70,45.6,4/16/04,14.45,40,37.33294514,27.69444444
6317,chic,64,51.6,4/17/04,16.5,25,44.47619048,24.125
6318,chic,69,50.7,4/18/04,13.38571429,59.5,38.77976191,16.77777778
6319,chic,60,48.4,4/19/04,6.9,54,29.29541926,16.1886646
6320,chic,54,48.4,4/20/04,14.85,30.5,18.26501035,21.75664251
6321,chic,54,48.5,4/21/04,8.555555556,17.8,26.33449793,18.55555556
6322,chic,48,37.5,4/22/04,7.4,9.5,27.13501082,21.26388889
6323,chic,51,37,4/23/04,16.1,23.5,22.9702381,33.08091787
6324,chic,45,39.5,4/24/04,16.3,33.5,26.94047619,24.97222222
6325,chic,54,48.7,4/25/04,9.3,13,25.25,15.73611111
6326,chic,52,34.2,4/26/04,11.6,27,27.88392857,19.08885438
6327,chic,44,21.3,4/27/04,6.422222222,17.2,28.20689817,23.70833333
6328,chic,64,42.3,4/28/04,11.6,82,40.50894475,22.55555556
6329,chic,69,51.9,4/29/04,13.6,44.5,44.48240166,20.85748792
6330,chic,51,45.5,4/30/04,11.6,17,27.20056936,24.68849206
6331,chic,46,37.8,5/1/04,6.9,7,28.40885417,17.30729167
6332,chic,42,30.3,5/2/04,3.6,6.5,32.40625,10.74479167
6333,chic,42,28.1,5/3/04,6.971428571,24.8,21.75430254,26.640625
6334,chic,55,44.3,5/4/04,11.1,44.5,27.51143569,25.48958333
6335,chic,53,36.5,5/5/04,10.5,26,25.29404438,25.51034903
6336,chic,69,57.1,5/6/04,18.0125,59,31.48082386,33.78460145
6337,chic,51,36.4,5/7/04,7.45,17,33.95754076,15.94270833
6338,chic,67,50.4,5/8/04,17.8,30,29.61979167,24.828125
6339,chic,70,60.3,5/9/04,15.14444444,34.25,34.12760417,20.08333333
6340,chic,70,61.6,5/10/04,16.15,52.5,29.3055933,23.5
6341,chic,68,61.3,5/11/04,19.1,41.5,33.9370471,24.99048913
6342,chic,76,65.4,5/12/04,14.5,39.5,28.96517828,22.05208333
6343,chic,72,67.3,5/13/04,12.7,13,17.97273551,24.12565876
6344,chic,59,54.1,5/14/04,8,8,11.32440476,19.50520833
6345,chic,47,38.9,5/15/04,3.2625,9,20.50595238,12.36458333
6346,chic,54,45.8,5/16/04,13,20,24.66369048,23.93229167
6347,chic,70,62.6,5/17/04,18.4,29,29.59057971,22.35307018
6348,chic,57,47.2,5/18/04,6.728571429,10,34.01664402,20.20018116
6349,chic,58,55.6,5/19/04,12.8,19,23.94327446,26.52083333
6350,chic,74,71.1,5/20/04,17.8,35,23.76515152,22.50473485
6351,chic,63,58.1,5/21/04,11.96666667,33.6,28.09375,22.40104167
6352,chic,65,61.6,5/22/04,11.75,25,25.4921875,18.25
6353,chic,68,61.7,5/23/04,9.6,31.5,28.46354167,13.98958333
6354,chic,56,47.5,5/24/04,5.028571429,14,26.76879529,12.22916667
6355,chic,59,53.6,5/25/04,11.3,29.5,23.00678319,23.02845026
6356,chic,57,46.2,5/26/04,8.4,23.5,17.02751359,23.41145833
6357,chic,64,55.2,5/27/04,12.95555556,31.25,23.25668025,25.47124094
6358,chic,53,39.4,5/28/04,NA,11.5,25.671875,17.07291667
6359,chic,57,47.7,5/29/04,8.7,27.5,25.74739583,23.18229167
6360,chic,66,61,5/30/04,15.7875,25,30.52083333,18.38020833
6361,chic,62,NA,5/31/04,5.5,12.5,27.02864583,16.609375
6362,chic,65,50.4,6/1/04,4.3,33,26.96161685,18.375
6363,chic,59,50.7,6/2/04,6.633333333,15.8,21.7192029,18.796875
6364,chic,59,40.7,6/3/04,4.5,14.5,28.8520154,18.41220238
6365,chic,58,43.7,6/4/04,9.5,23.5,29.36356431,29.86904762
6366,chic,61,47.6,6/5/04,19.4125,43,38.94791667,29.61458333
6367,chic,72,58.8,6/6/04,22.2,38,40.78125,24.15625
6368,chic,74,64.6,6/7/04,19.8,68,39.78385417,22.97916667
6369,chic,83,69,6/8/04,19.34444444,42,30.21931612,21.7798913
6370,chic,73,67,6/9/04,10.8,47.5,20.74796196,16.41761364
6371,chic,64,60.5,6/10/04,6.6,21,10.63632246,17.5719697
6372,chic,73,67.2,6/11/04,14.81428571,32.5,14.98521904,19.04640152
6373,chic,71,64.7,6/12/04,10,20,31.05989583,16.70208333
6374,chic,72,64.5,6/13/04,10.6,19,35.93229167,13.47222222
6375,chic,75,64.1,6/14/04,9.028571429,18.2,31.10392992,20.97222222
6376,chic,71,57.4,6/15/04,11.7,27,30.59827899,25.65606061
6377,chic,72,65.4,6/16/04,16.9,30,21.81216033,26.36209239
6378,chic,72,60.4,6/17/04,16.02857143,32.5,26.68048007,22.41576087
6379,chic,71,58.1,6/18/04,13.86666667,36.5,25.64322917,26.70833333
6380,chic,56,39.7,6/19/04,3.8,9,26.76822917,12.28125
6381,chic,61,45.1,6/20/04,10.94444444,19.8,26.60416667,22.45833333
6382,chic,63,57.3,6/21/04,14.1,28,13.20369112,31.8625
6383,chic,65,49.7,6/22/04,7.2,26.5,20.87069746,21.41856061
6384,chic,70,54,6/23/04,8.6125,56,28.48395298,23.5625
6385,chic,62,47.5,6/24/04,5.7,14,21.88473732,22.83990036
6386,chic,61,44.2,6/25/04,8.5,22.5,19.3359375,26.375
6387,chic,64,47.8,6/26/04,7.8875,23.2,23.13541667,21.58333333
6388,chic,67,51.3,6/27/04,12,26.5,26.0546875,23.22916667
6389,chic,65,52.8,6/28/04,14.5,22.5,23.10461957,23.66485507
6390,chic,69,52.1,6/29/04,11.28571429,47.5,22.66791214,26.72916667
6391,chic,73,56.2,6/30/04,15.9,58.5,26.41711957,33.66145833
6392,chic,71,57,7/1/04,14.7,54.5,37.76325758,27.87962344
6393,chic,71,58.5,7/2/04,14.97777778,41.4,40.93229167,18.50520833
6394,chic,73,67.2,7/3/04,18.2,38,31.78645833,17.40625
6395,chic,76,66.6,7/4/04,7.3,25,31.1953125,11.04513889
6396,chic,68,60.7,7/5/04,9.1375,15.5,31.63541667,7.604166667
6397,chic,73,64.9,7/6/04,4.9,32,30.9131567,19.38182583
6398,chic,64,57.6,7/7/04,8,21,14.97101449,13.53645833
6399,chic,65,52,7/8/04,6.857142857,18,28.47443182,15.69744318
6400,chic,68,58.2,7/9/04,13.7,33.5,26.4721201,14.82291667
6401,chic,73,62.7,7/10/04,17.4,24,35.70535714,13.03125
6402,chic,74,67.3,7/11/04,17.35714286,29.5,38.77976191,14.48958333
6403,chic,78,67.4,7/12/04,15.8,30,33.08952981,18.640625
6404,chic,78,67.1,7/13/04,6.4,44,26.25475544,23.69886364
6405,chic,72,58.2,7/14/04,9.111111111,28.75,32.21908967,18.125
6406,chic,72,56.3,7/15/04,15.55,37,25.00679348,24.60125518
6407,chic,73,62.8,7/16/04,13.1,52.5,28.70572917,22.95833333
6408,chic,70,60.7,7/17/04,15,17,32.40625,7.880208333
6409,chic,71,59,7/18/04,17.3,20,24.91500947,11.734375
6410,chic,71,60,7/19/04,24.2,59.5,26.73663949,23.95833333
6411,chic,80,67.6,7/20/04,25.375,40.2,35.63009511,25.84375
6412,chic,79,72.8,7/21/04,20,54.5,27.03209551,26.23721591
6413,chic,79,68.4,7/22/04,4.8,35.5,25.11231884,18.86513158
6414,chic,65,50.8,7/23/04,4.1125,9,26.99841486,10.16123188
6415,chic,63,51,7/24/04,6.8,17.5,28.16666667,9.15625
6416,chic,67,53.2,7/25/04,11.7,11.5,35.90104167,7.552083333
6417,chic,67,53.6,7/26/04,9.75,20.4,29.44429348,21.58035714
6418,chic,70,52.8,7/27/04,18.05,30.5,29.46240942,31.31534091
6419,chic,70,56.1,7/28/04,25.9,62,28.08876812,38.31770833
6420,chic,72,60.2,7/29/04,23.74285714,42.5,33.56431159,27.45493659
6421,chic,68,62.7,7/30/04,25.35,51.5,22.4595788,33.96354167
6422,chic,74,60.2,7/31/04,17.2,29.5,28.9765625,22.21875
6423,chic,77,62.5,8/1/04,17.24444444,26,30.171875,26.359375
6424,chic,78,67.7,8/2/04,15.3,51.5,34.92708333,26.13541667
6425,chic,78,67.7,8/3/04,7.7,36,40.19784462,26.88385211
6426,chic,70,61.4,8/4/04,6.8875,10,27.29189312,11.70933618
6427,chic,65,51,8/5/04,8.5,9.5,28.57404891,8.208333333
6428,chic,65,49.2,8/6/04,11.4,20,19.65647645,16.78645833
6429,chic,65,52.2,8/7/04,12.07777778,25,26.609375,21.65104167
